signal_score,name,stars,language,category,description,url,last_updated,topics,license,forks,open_issues,readme_snippet
0.9353,financial-machine-learning,8474,Python,topic_search,A curated list of practical financial machine learning tools and applications.,https://github.com/firmai/financial-machine-learning,2026-04-03,"algorithmic-trading, cryptocurrency, finance, investment, quant, quantitative-finance, stock-market, trading-strategies",,1394,11,
0.9335,backtrader,21021,Python,topic_search,Python Backtesting library for trading strategies,https://github.com/mementum/backtrader,2026-04-04,"backtesting, metaclass, python, trading",GPL-3.0,5003,57,
0.9308,zipline,19601,Python,topic_search,"Zipline, a Pythonic Algorithmic Trading Library",https://github.com/quantopian/zipline,2026-04-04,"algorithmic-trading, python, quant, zipline",Apache-2.0,4966,368,
0.9288,trading-vue-js,2278,JavaScript,topic_search,💹  Hackable charting lib for traders. You can draw literally ANYTHING on top of candlestick charts. [Not Maintained],https://github.com/tvjsx/trading-vue-js,2026-04-02,"algo-trading, bitcoin, candlestick-charts, charts, crypto, financial-analysis, finviz, overlays, reactive, trading, visualization, vue, vuejs",MIT,675,78,
0.9261,ticker,6021,Go,topic_search,"Track stocks, crypto, and derivatives prices and positions in real time from your terminal",https://github.com/achannarasappa/ticker,2026-04-03,"bitcoin, crypto-trading, cryptocurrencies, derivatives, financial-markets, golang, golang-application, stock-market, stock-positions, stocks, stocks-app, terminal, terminal-app, ticker, trading, trading-software, tui",GPL-3.0,325,36,
0.9225,awesome-systematic-trading,3760,HTML,topic_search,"A curated list of insanely awesome libraries, packages and resources for systematic trading. Crypto, Stock, Futures, Options, CFDs, FX, and more | 量化交易 | 量化投资",https://github.com/wangzhe3224/awesome-systematic-trading,2026-04-04,"algorithmic-trading, alpha, awesome-list, backtesting, bitcoin, cryptocurrencies, cryptocurrency, finance, finances, golang, python, quant, quantitative-trading, rust, systematic-trading, systematic-trading-strategies, trading, trading-algorithms, trading-bot, trading-strategies",MIT,468,5,
0.9219,alpaca-trade-api-python,1864,Python,topic_search,Python client for Alpaca's trade API,https://github.com/alpacahq/alpaca-trade-api-python,2026-04-02,"algo-trading, alpaca, api, crypto, hacktoberfest, market-data, python, rest-api, stock-market, trade, trading, websocket",Apache-2.0,555,62,
0.9144,profitmaker,347,TypeScript,trading_infra,"Open source, customized, extendable trading platform that supports 100+ crypto exchanges.",https://github.com/suenot/profitmaker,2026-04-03,"binance, bitcoin, bot, ccxt, crypto, cryptocurrency, dashboard, exchange, exchange-markets, exchange-trading, stock, stock-data, terminal, trade, trader, trader-workstation, trading, trading-api, trading-platform, trading-strategies",NOASSERTION,89,30,
0.9112,ccxt-rest,484,JavaScript,trading_infra,Open Source Unified REST API of 100+ Crypto Exchange Sites (18k+ docker pulls) - https://ccxt-rest.io/,https://github.com/ccxt-rest/ccxt-rest,2026-04-02,"altcoin, api, arbitrage, bitcoin, bot, btc, crypto, cryptocurrency, docker, eth, ethereum, exchange, rest, trading",MIT,85,42,
0.9065,intelligent-trading-bot,1658,Python,topic_search,Intelligent Trading Bot: Automatically generating signals and trading based on machine learning and feature engineering,https://github.com/asavinov/intelligent-trading-bot,2026-04-04,"algorithmic-trading, artificial-intelligence, bitcoin, crypto, crypto-trading, cryptocurrency, feature-engineering, machine-learning, trading, trading-bots",MIT,375,43,
0.9052,nof1-tracker,747,TypeScript,trading_ml,A command-line tool for tracking nof1.ai AI Agent trading signals and automatically executing Binance futures trades,https://github.com/terryso/nof1-tracker,2026-04-02,nof1,MIT,204,26,
0.905,bxbot,865,Java,topic_search,A simple Bitcoin trading bot written in Java.,https://github.com/gazbert/bxbot,2026-04-03,"bitcoin, bitfinex, bitstamp, bot, btc, coinbase, crypto, crypto-bot, crypto-trading, cryptocurrencies, cryptocurrency, cryptocurrency-exchanges, exchange-api, gemini, java, kraken, rest-api, trading, trading-api, tradingbot",MIT,289,9,
0.9033,binance_grid_trader,950,Python,topic_search,"Binance_grid_trader is a grid strategy bot trading with Binance Spot and Binance Futures Exchange. you can use it to trade any pair in Binance Exchange. Binance_grid_trader是一个币安网格策略软件, 目前支持币安现货，USDT合约和币币合约。",https://github.com/51bitquant/binance_grid_trader,2026-04-02,"51bitquant, algo-trading, algorithms, binance, binance-api, binance-exchange, bitcoin, btc, grid, grid-strategy, market-maker, okex, okex-api, python3, quantitative-finance, strategy, trading-algorithms, trading-bot, trading-bots, trading-strategies",MIT,298,15,
0.8974,TradingView-Machine-Learning-GUI,926,Python,data_pipeline,"HyperView is a terminal-first TradingView strategy lab for downloading market data, backtesting Python strategies with Pine-like behavior, and optimizing SL/TP parameters.",https://github.com/TreborNamor/TradingView-Machine-Learning-GUI,2026-04-03,"algorithmic-trading, backtesting, cli, hyperparameter-optimization, hyperparameter-tuning, market-data, optuna, python, quantitative-finance, ta-lib, trading-strategy, tradingview, websocket",MIT,249,1,
0.897,AutoTrader,1239,Python,topic_search,A Python-based development platform for automated trading systems - from backtesting to optimisation to livetrading. ,https://github.com/kieran-mackle/AutoTrader,2026-04-03,"algo-trading, algorithmic-trading, autotrader, crypto, finance, forex, investing, oanda, python, quantitative-finance, quantitative-trading, stocks, technical-analysis, trading, trading-algorithms, trading-bot, trading-platform, trading-strategies",GPL-3.0,291,35,
0.8901,gym-trading,712,Jupyter Notebook,trading_ml,Environment for reinforcement-learning algorithmic trading models,https://github.com/hackthemarket/gym-trading,2026-03-12,,MIT,213,6,
0.8857,Test-stock-prediction-algorithms,435,Jupyter Notebook,trading_ml,"Use deep learning, genetic programming and other methods to predict stock and market movements",https://github.com/timestocome/Test-stock-prediction-algorithms,2026-03-20,,MIT,153,0,
0.8836,cassandre-trading-bot,653,Java,topic_search,"Create your Java crypto trading bot in minutes. Our Spring boot starter takes care of exchange connections, accounts, orders, trades, and positions so you can focus on building your strategies.",https://github.com/cassandre-tech/cassandre-trading-bot,2026-04-03,"binance, bitcoin, bot, coinbase, crypto-trading, crypto-trading-bot, cryptocurrency, cryptotrading, java, kucoin, market, spring, spring-boot-starter, sprint-boot, ta4j, technical-analysis, trades, trading, trading-bot, trading-strategies",GPL-3.0,189,18,
0.8821,Deep-Reinforcement-Stock-Trading,693,Jupyter Notebook,trading_ml,A light-weight deep reinforcement learning framework for portfolio management. This project explores the possibility of applying deep reinforcement learning algorithms to stock trading in a highly modular and scalable framework.,https://github.com/Albert-Z-Guo/Deep-Reinforcement-Stock-Trading,2026-03-26,,GPL-3.0,158,1,
0.8804,qtpylib,2258,Python,topic_search,"QTPyLib, Pythonic Algorithmic Trading ",https://github.com/ranaroussi/qtpylib,2026-03-31,"algo-trading, algorithmic-trading, algotrading, backtester, interactive-brokers, interactivebrokers, quantitative-finance",Apache-2.0,524,68,
0.875,ai-hedge-fund-crypto,550,Python,topic_search,"AI-Hedge-Fund for Crypto 🚀  AI-powered hedge fund for cryptocurrency trading, leveraging LLM agents for intelligent decision-making.",https://github.com/51bitquant/ai-hedge-fund-crypto,2026-04-03,"ai-agent, ai-trading, ai-trading-agent, algorithmic-trading, backtesting, crypto-trading, hedge-fund, langchain, langchain-python, llm, llm-agent, multi-timeframe-analysis, openai, portfolio-management, quantitative-finance, strategy-ensembling, technical-analysis",MIT,147,10,
0.8749,opennews-mcp,731,Python,trading_ml,Crypto News Aggregation · AI Ratings · Trading Signals · Real-time Updates,https://github.com/6551Team/opennews-mcp,2026-04-04,,MIT,120,1,
0.8563,qtrader,548,Python,trading_infra,A Light Event-Driven Algorithmic Trading Engine,https://github.com/josephchenhk/qtrader,2026-04-01,"backtesting, python, quantitative-trading, trading",,108,7,
0.8517,tai,494,Elixir,topic_search,"A composable, real time, market data and trade execution toolkit. Built with Elixir, runs on the Erlang virtual machine",https://github.com/fremantle-industries/tai,2026-04-02,"algorithmic-trading, automated-trading, bitcoin, crypto-trader, crypto-trading, crypto-trading-bot, cryptocurrency, cryptocurrency-trader, cryptocurrency-trading-bot, derivatives, fintech, hft, hft-trading, investment, quant, quantitative-finance, trading, trading-bot, trading-systems",MIT,82,11,
0.8513,alltick-realtime-forex-crypto-stock-tick-finance-websocket-api,542,Java,data_pipeline,"Real-time financial market data API, real-time forex data API, real-time stock data API, real-time cryptocurrency data API, real-time commodity data API service,real-time tick data,tick-by-tick quotes,data access solutions,real-time market quotes api,实时金融市场数据API,实时外汇数据API,实时股票数据API,实时加密货币数据API,实时商品数据API服务, 实时Tick数据, 逐笔报价, 数据接入解决方案,实时行情报价api",https://github.com/alltick/alltick-realtime-forex-crypto-stock-tick-finance-websocket-api,2026-04-03,"cryptocurrency-api, forex-api, free-market, free-quote, gold-api, hk-stocks-api, kline, market, market-data, metals-api, python-quote, quote, quote-api, quotes-api, stock, stock-api, stock-apis, tick, us-stocks-api, websocket",,80,15,
0.8503,tardis-node,349,TypeScript,data_pipeline,Convenient access to tick-level real-time and historical cryptocurrency market data via Node.js,https://github.com/tardis-dev/tardis-node,2026-04-02,"arbitrage, async-iterable, binance, bitmex, bitmex-api, bitmexbot, btc, ccxt, cryptocurrency-api, cryptocurrency-exchanges, deribit, eth, exchange, historical-data, market-data, orderbook, orderbook-tick-data, real-time, trading, websocket",MPL-2.0,78,6,
