signal_score,name,stars,language,category,description,url,last_updated,topics,license,forks,open_issues,readme_snippet
0.9736,StockSharp,9580,C#,topic_search,"Algorithmic trading and quantitative trading open source platform to develop trading robots (stock markets, forex, crypto, bitcoins, and options).",https://github.com/StockSharp/StockSharp,2026-04-05,"algorithmic-trading, algorithmic-trading-engine, backtesting, bitcoins, broker, brokers, c-sharp, crypto, cryptocurrency, finance, fixprotocol, forex, hft-trading, interactive-brokers, quantitative-finance, stocks, trading, trading-platform, trading-robots, trading-strategies",Apache-2.0,2096,9,
0.9714,tensortrade,6125,Python,trading_ml,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",https://github.com/tensortrade-org/tensortrade,2026-04-05,,Apache-2.0,1219,44,
0.9676,Factor-Research,392,Jupyter Notebook,trading_ml,"Advanced Quantitative Factor Research: ML-powered stock return prediction with 72% performance improvement. Features comprehensive alpha factor library, systematic feature selection, and deep learning models (LSTM+ResNet achieving IC=0.06476).",https://github.com/nuglifeleoji/Factor-Research,2026-04-02,"alpha-factors, backtesting, deep-learning, factor-modeling, feature-selection, lstm, machine-learning, pytorch, transformer",,53,0,
0.9602,mlbot_tutorial,514,Jupyter Notebook,trading_core,A tutorial for algorithmic trading bot using machine learning.,https://github.com/richmanbtc/mlbot_tutorial,2026-03-22,,CC0-1.0,189,0,
0.9562,Crypto-Signal,5515,Python,topic_search,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks",https://github.com/CryptoSignal/Crypto-Signal,2026-04-04,"abenezer-mamo, algorithmic-trading, binance, binance-api, bitcoin, bittrex-api, coinbase, coinbase-api, coinbase-pro, crypto, crypto-signal, cryptosignal, cryptotrading, ethereum, gdax, mamo, technical-analysis, trading, trading-bot, trading-strategies",MIT,1343,59,
0.9521,quantstats,6929,Python,topic_search,"Portfolio analytics for quants, written in Python",https://github.com/ranaroussi/quantstats,2026-04-05,"algo-trading, algorithmic-trading, algotrading, finance, plotting, python, quant, quantitative-analysis, quantitative-finance, quantitative-trading, visualization",Apache-2.0,1141,5,
0.9519,Machine-Learning-for-Algorithmic-Trading-Bots-with-Python,402,Jupyter Notebook,trading_core,,https://github.com/PacktPublishing/Machine-Learning-for-Algorithmic-Trading-Bots-with-Python,2026-03-09,,MIT,167,2,
0.9517,awesome-systematic-trading,7737,Python,topic_search,"A curated list of awesome libraries, packages, strategies, books, blogs, tutorials for systematic trading.",https://github.com/paperswithbacktest/awesome-systematic-trading,2026-04-05,"algorithmic-trading, algotrading, alpha, arbitrage-bot, awesome, awesome-list, book, finance, futures, futures-historical-data, futures-market, futuresmarkets, paper, quant, quantitative-finance, quantitative-trading, trading-algorithms, trading-bot, trading-strategies",,1095,17,
0.9515,jesse,7644,JavaScript,topic_search,An advanced crypto trading bot written in Python,https://github.com/jesse-ai/jesse,2026-04-05,"algo-trading, algorithmic-trading, bitcoin, bot, crypto, crypto-bot, crypto-bot-trading, cryptocurrency, framework, jesse, python, quantitative-finance, quantitative-trading, trade, trading, trading-algorithms, trading-bot, trading-strategies",MIT,1079,6,
0.9469,OctoBot,5561,Python,topic_search,"Free open source crypto trading bot to automate AI, Grid, DCA and TradingView strategies on Binance, Hyperliquid and 15+ exchanges, with a simple interface.",https://github.com/Drakkar-Software/OctoBot,2026-04-05,"ai-trading, backtest, binance-api, bitcoin, coinbase-bot, cryptocurrencies, free, hyperliquid-trading-bot, paper-trading, python, solana, telegrambot, trading-bot, tradingview-pinescript-signal-alert-bot",GPL-3.0,1118,119,
0.9442,gekko,10167,JavaScript,topic_search,A bitcoin trading bot written in node - https://gekko.wizb.it/,https://github.com/askmike/gekko,2026-04-04,"bitcoin, exchange, gekko, trading-bot, trading-strategies",MIT,3841,0,
0.94,UNICORN-Binance-WebSocket-API,816,Python,data_pipeline,"Real-time Binance market data streaming console with WebSocket stream management, live ticker snapshots, and multi-exchange support.",https://github.com/gesine1541ro7/UNICORN-Binance-WebSocket-API,2026-03-23,"api-wrapper, binance, binance-api, candlestick, cryptocurrency, data-feed, futures, kline, market-data, orderbook, python, real-time, rich-tui, spot-trading, streaming, ticker, trading, websocket, websocket-client, webstream",MIT,457,0,
0.9392,botflow,1196,Python,trading_core,"Python Fast Dataflow programming  framework for Data pipeline work( Web Crawler,Machine Learning,Quantitative Trading.etc)",https://github.com/kkyon/botflow,2026-03-30,,NOASSERTION,103,4,
0.9388,deep_trader,1492,Python,trading_ml,This project uses reinforcement learning on stock market and agent tries to learn trading. The goal is to check if the agent can learn to read tape. The project is dedicated to hero in life great Jesse Livermore. ,https://github.com/deependersingla/deep_trader,2026-04-03,,,499,11,
0.9361,RLTrader,1849,Python,trading_ml,A cryptocurrency trading environment using deep reinforcement learning and OpenAI's gym,https://github.com/notadamking/RLTrader,2026-04-01,,GPL-3.0,548,43,
0.9353,financial-machine-learning,8477,Python,topic_search,A curated list of practical financial machine learning tools and applications.,https://github.com/firmai/financial-machine-learning,2026-04-04,"algorithmic-trading, cryptocurrency, finance, investment, quant, quantitative-finance, stock-market, trading-strategies",,1394,11,
0.9308,zipline,19605,Python,topic_search,"Zipline, a Pythonic Algorithmic Trading Library",https://github.com/quantopian/zipline,2026-04-05,"algorithmic-trading, python, quant, zipline",Apache-2.0,4966,368,
0.9292,trading-vue-js,2277,JavaScript,topic_search,💹  Hackable charting lib for traders. You can draw literally ANYTHING on top of candlestick charts. [Not Maintained],https://github.com/tvjsx/trading-vue-js,2026-04-04,"algo-trading, bitcoin, candlestick-charts, charts, crypto, financial-analysis, finviz, overlays, reactive, trading, visualization, vue, vuejs",MIT,675,78,
0.9261,ticker,6024,Go,topic_search,"Track stocks, crypto, and derivatives prices and positions in real time from your terminal",https://github.com/achannarasappa/ticker,2026-04-04,"bitcoin, crypto-trading, cryptocurrencies, derivatives, financial-markets, golang, golang-application, stock-market, stock-positions, stocks, stocks-app, terminal, terminal-app, ticker, trading, trading-software, tui",GPL-3.0,325,36,
0.9215,alpaca-trade-api-python,1864,Python,topic_search,Python client for Alpaca's trade API,https://github.com/alpacahq/alpaca-trade-api-python,2026-04-02,"algo-trading, alpaca, api, crypto, hacktoberfest, market-data, python, rest-api, stock-market, trade, trading, websocket",Apache-2.0,555,62,
0.9139,profitmaker,347,TypeScript,trading_infra,"Open source, customized, extendable trading platform that supports 100+ crypto exchanges.",https://github.com/suenot/profitmaker,2026-04-03,"binance, bitcoin, bot, ccxt, crypto, cryptocurrency, dashboard, exchange, exchange-markets, exchange-trading, stock, stock-data, terminal, trade, trader, trader-workstation, trading, trading-api, trading-platform, trading-strategies",NOASSERTION,89,30,
0.9117,ccxt-rest,485,JavaScript,trading_infra,Open Source Unified REST API of 100+ Crypto Exchange Sites (18k+ docker pulls) - https://ccxt-rest.io/,https://github.com/ccxt-rest/ccxt-rest,2026-04-04,"altcoin, api, arbitrage, bitcoin, bot, btc, crypto, cryptocurrency, docker, eth, ethereum, exchange, rest, trading",MIT,85,42,
0.9065,intelligent-trading-bot,1658,Python,topic_search,Intelligent Trading Bot: Automatically generating signals and trading based on machine learning and feature engineering,https://github.com/asavinov/intelligent-trading-bot,2026-04-04,"algorithmic-trading, artificial-intelligence, bitcoin, crypto, crypto-trading, cryptocurrency, feature-engineering, machine-learning, trading, trading-bots",MIT,375,43,
0.9046,bxbot,865,Java,topic_search,A simple Bitcoin trading bot written in Java.,https://github.com/gazbert/bxbot,2026-04-03,"bitcoin, bitfinex, bitstamp, bot, btc, coinbase, crypto, crypto-bot, crypto-trading, cryptocurrencies, cryptocurrency, cryptocurrency-exchanges, exchange-api, gemini, java, kraken, rest-api, trading, trading-api, tradingbot",MIT,289,9,
0.9042,nof1-tracker,747,TypeScript,trading_ml,A command-line tool for tracking nof1.ai AI Agent trading signals and automatically executing Binance futures trades,https://github.com/terryso/nof1-tracker,2026-04-02,nof1,MIT,204,26,
0.9025,binance_grid_trader,950,Python,topic_search,"Binance_grid_trader is a grid strategy bot trading with Binance Spot and Binance Futures Exchange. you can use it to trade any pair in Binance Exchange. Binance_grid_trader是一个币安网格策略软件, 目前支持币安现货，USDT合约和币币合约。",https://github.com/51bitquant/binance_grid_trader,2026-04-02,"51bitquant, algo-trading, algorithms, binance, binance-api, binance-exchange, bitcoin, btc, grid, grid-strategy, market-maker, okex, okex-api, python3, quantitative-finance, strategy, trading-algorithms, trading-bot, trading-bots, trading-strategies",MIT,298,15,
0.8974,TradingView-Machine-Learning-GUI,926,Python,data_pipeline,"HyperView is a terminal-first TradingView strategy lab for downloading market data, backtesting Python strategies with Pine-like behavior, and optimizing SL/TP parameters.",https://github.com/TreborNamor/TradingView-Machine-Learning-GUI,2026-04-04,"algorithmic-trading, backtesting, cli, hyperparameter-optimization, hyperparameter-tuning, market-data, optuna, python, quantitative-finance, ta-lib, trading-strategy, tradingview, websocket",MIT,249,1,
0.8966,AutoTrader,1240,Python,topic_search,A Python-based development platform for automated trading systems - from backtesting to optimisation to livetrading. ,https://github.com/kieran-mackle/AutoTrader,2026-04-04,"algo-trading, algorithmic-trading, autotrader, crypto, finance, forex, investing, oanda, python, quantitative-finance, quantitative-trading, stocks, technical-analysis, trading, trading-algorithms, trading-bot, trading-platform, trading-strategies",GPL-3.0,291,35,
0.8891,gym-trading,712,Jupyter Notebook,trading_ml,Environment for reinforcement-learning algorithmic trading models,https://github.com/hackthemarket/gym-trading,2026-03-12,,MIT,213,6,
0.8852,Test-stock-prediction-algorithms,435,Jupyter Notebook,trading_ml,"Use deep learning, genetic programming and other methods to predict stock and market movements",https://github.com/timestocome/Test-stock-prediction-algorithms,2026-03-20,,MIT,153,0,
0.8832,cassandre-trading-bot,653,Java,topic_search,"Create your Java crypto trading bot in minutes. Our Spring boot starter takes care of exchange connections, accounts, orders, trades, and positions so you can focus on building your strategies.",https://github.com/cassandre-tech/cassandre-trading-bot,2026-04-03,"binance, bitcoin, bot, coinbase, crypto-trading, crypto-trading-bot, cryptocurrency, cryptotrading, java, kucoin, market, spring, spring-boot-starter, sprint-boot, ta4j, technical-analysis, trades, trading, trading-bot, trading-strategies",GPL-3.0,189,18,
0.8812,Deep-Reinforcement-Stock-Trading,693,Jupyter Notebook,trading_ml,A light-weight deep reinforcement learning framework for portfolio management. This project explores the possibility of applying deep reinforcement learning algorithms to stock trading in a highly modular and scalable framework.,https://github.com/Albert-Z-Guo/Deep-Reinforcement-Stock-Trading,2026-03-26,,GPL-3.0,158,1,
0.88,qtpylib,2258,Python,topic_search,"QTPyLib, Pythonic Algorithmic Trading ",https://github.com/ranaroussi/qtpylib,2026-03-31,"algo-trading, algorithmic-trading, algotrading, backtester, interactive-brokers, interactivebrokers, quantitative-finance",Apache-2.0,524,68,
0.875,opennews-mcp,743,Python,trading_ml,Crypto News Aggregation · AI Ratings · Trading Signals · Real-time Updates,https://github.com/6551Team/opennews-mcp,2026-04-05,,MIT,120,1,
0.8746,ai-hedge-fund-crypto,550,Python,topic_search,"AI-Hedge-Fund for Crypto 🚀  AI-powered hedge fund for cryptocurrency trading, leveraging LLM agents for intelligent decision-making.",https://github.com/51bitquant/ai-hedge-fund-crypto,2026-04-03,"ai-agent, ai-trading, ai-trading-agent, algorithmic-trading, backtesting, crypto-trading, hedge-fund, langchain, langchain-python, llm, llm-agent, multi-timeframe-analysis, openai, portfolio-management, quantitative-finance, strategy-ensembling, technical-analysis",MIT,147,10,
0.8558,qtrader,548,Python,trading_infra,A Light Event-Driven Algorithmic Trading Engine,https://github.com/josephchenhk/qtrader,2026-04-01,"backtesting, python, quantitative-trading, trading",,108,7,
0.8513,alltick-realtime-forex-crypto-stock-tick-finance-websocket-api,543,Java,data_pipeline,"Real-time financial market data API, real-time forex data API, real-time stock data API, real-time cryptocurrency data API, real-time commodity data API service,real-time tick data,tick-by-tick quotes,data access solutions,real-time market quotes api,实时金融市场数据API,实时外汇数据API,实时股票数据API,实时加密货币数据API,实时商品数据API服务, 实时Tick数据, 逐笔报价, 数据接入解决方案,实时行情报价api",https://github.com/alltick/alltick-realtime-forex-crypto-stock-tick-finance-websocket-api,2026-04-04,"cryptocurrency-api, forex-api, free-market, free-quote, gold-api, hk-stocks-api, kline, market, market-data, metals-api, python-quote, quote, quote-api, quotes-api, stock, stock-api, stock-apis, tick, us-stocks-api, websocket",,80,15,
0.8509,tai,494,Elixir,topic_search,"A composable, real time, market data and trade execution toolkit. Built with Elixir, runs on the Erlang virtual machine",https://github.com/fremantle-industries/tai,2026-04-02,"algorithmic-trading, automated-trading, bitcoin, crypto-trader, crypto-trading, crypto-trading-bot, cryptocurrency, cryptocurrency-trader, cryptocurrency-trading-bot, derivatives, fintech, hft, hft-trading, investment, quant, quantitative-finance, trading, trading-bot, trading-systems",MIT,82,11,
0.8495,tardis-node,349,TypeScript,data_pipeline,Convenient access to tick-level real-time and historical cryptocurrency market data via Node.js,https://github.com/tardis-dev/tardis-node,2026-04-02,"arbitrage, async-iterable, binance, bitmex, bitmex-api, bitmexbot, btc, ccxt, cryptocurrency-api, cryptocurrency-exchanges, deribit, eth, exchange, historical-data, market-data, orderbook, orderbook-tick-data, real-time, trading, websocket",MPL-2.0,78,6,
0.8393,PineTS,301,TypeScript,topic_search,"Run Pine Script anywhere. PineTS is an open-source transpiler and runtime that brings Pine Script logic to Node.js and the browser with 1:1 syntax compatibility. Reliably write, port, and run indicators or strategies on your own infrastructure.",https://github.com/QuantForgeOrg/PineTS,2026-04-04,"binance, bitcoin, chart, crypto, crypto-bot, crypto-bot-trading, crypto-trading, cryptocurrency, ethereum, market-analysis, pine, pine-script, pinescript, stocks, stocks-trading, technical-analysis, trading-algorithms, trading-strategies, tradingbot, tradingview",AGPL-3.0,60,8,
