signal_score,name,stars,language,category,description,url,last_updated,topics,license,forks,open_issues,readme_snippet
0.9038,binance_grid_trader,947,Python,topic_search,"Binance_grid_trader is a grid strategy bot trading with Binance Spot and Binance Futures Exchange. you can use it to trade any pair in Binance Exchange. Binance_grid_trader是一个币安网格策略软件, 目前支持币安现货，USDT合约和币币合约。",https://github.com/51bitquant/binance_grid_trader,2026-03-26,"51bitquant, algo-trading, algorithms, binance, binance-api, binance-exchange, bitcoin, btc, grid, grid-strategy, market-maker, okex, okex-api, python3, quantitative-finance, strategy, trading-algorithms, trading-bot, trading-bots, trading-strategies",MIT,298,15,
0.8975,TradingView-Machine-Learning-GUI,920,Python,data_pipeline,"HyperView is a terminal-first TradingView strategy lab for downloading market data, backtesting Python strategies with Pine-like behavior, and optimizing SL/TP parameters.",https://github.com/TreborNamor/TradingView-Machine-Learning-GUI,2026-03-26,"algorithmic-trading, backtesting, cli, hyperparameter-optimization, hyperparameter-tuning, market-data, optuna, python, quantitative-finance, ta-lib, trading-strategy, tradingview, websocket",MIT,249,1,
0.8955,AutoTrader,1236,Python,topic_search,A Python-based development platform for automated trading systems - from backtesting to optimisation to livetrading. ,https://github.com/kieran-mackle/AutoTrader,2026-03-22,"algo-trading, algorithmic-trading, autotrader, crypto, finance, forex, investing, oanda, python, quantitative-finance, quantitative-trading, stocks, technical-analysis, trading, trading-algorithms, trading-bot, trading-platform, trading-strategies",GPL-3.0,292,35,
0.8821,qtpylib,2257,Python,topic_search,"QTPyLib, Pythonic Algorithmic Trading ",https://github.com/ranaroussi/qtpylib,2026-03-27,"algo-trading, algorithmic-trading, algotrading, backtester, interactive-brokers, interactivebrokers, quantitative-finance",Apache-2.0,524,68,
0.8805,cassandre-trading-bot,650,Java,topic_search,"Create your Java crypto trading bot in minutes. Our Spring boot starter takes care of exchange connections, accounts, orders, trades, and positions so you can focus on building your strategies.",https://github.com/cassandre-tech/cassandre-trading-bot,2026-03-17,"binance, bitcoin, bot, coinbase, crypto-trading, crypto-trading-bot, cryptocurrency, cryptotrading, java, kucoin, market, spring, spring-boot-starter, sprint-boot, ta4j, technical-analysis, trades, trading, trading-bot, trading-strategies",GPL-3.0,191,18,
0.8748,ai-hedge-fund-crypto,544,Python,topic_search,"AI-Hedge-Fund for Crypto 🚀  AI-powered hedge fund for cryptocurrency trading, leveraging LLM agents for intelligent decision-making.",https://github.com/51bitquant/ai-hedge-fund-crypto,2026-03-26,"ai-agent, ai-trading, ai-trading-agent, algorithmic-trading, backtesting, crypto-trading, hedge-fund, langchain, langchain-python, llm, llm-agent, multi-timeframe-analysis, openai, portfolio-management, quantitative-finance, strategy-ensembling, technical-analysis",MIT,145,9,
0.8746,opennews-mcp,707,Python,trading_ml,Crypto News Aggregation · AI Ratings · Trading Signals · Real-time Updates,https://github.com/6551Team/opennews-mcp,2026-03-26,,MIT,120,1,
0.8558,qtrader,547,Python,trading_infra,A Light Event-Driven Algorithmic Trading Engine,https://github.com/josephchenhk/qtrader,2026-03-23,"backtesting, python, quantitative-trading, trading",,108,7,
0.8508,alltick-realtime-forex-crypto-stock-tick-finance-websocket-api,536,Java,data_pipeline,"Real-time financial market data API, real-time forex data API, real-time stock data API, real-time cryptocurrency data API, real-time commodity data API service,real-time tick data,tick-by-tick quotes,data access solutions,real-time market quotes api,实时金融市场数据API,实时外汇数据API,实时股票数据API,实时加密货币数据API,实时商品数据API服务, 实时Tick数据, 逐笔报价, 数据接入解决方案,实时行情报价api",https://github.com/alltick/alltick-realtime-forex-crypto-stock-tick-finance-websocket-api,2026-03-26,"cryptocurrency-api, forex-api, free-market, free-quote, gold-api, hk-stocks-api, kline, market, market-data, metals-api, python-quote, quote, quote-api, quotes-api, stock, stock-api, stock-apis, tick, us-stocks-api, websocket",,79,15,
0.8503,tardis-node,348,TypeScript,data_pipeline,Convenient access to tick-level real-time and historical cryptocurrency market data via Node.js,https://github.com/tardis-dev/tardis-node,2026-03-25,"arbitrage, async-iterable, binance, bitmex, bitmex-api, bitmexbot, btc, ccxt, cryptocurrency-api, cryptocurrency-exchanges, deribit, eth, exchange, historical-data, market-data, orderbook, orderbook-tick-data, real-time, trading, websocket",MPL-2.0,78,6,
0.8484,tai,493,Elixir,topic_search,"A composable, real time, market data and trade execution toolkit. Built with Elixir, runs on the Erlang virtual machine",https://github.com/fremantle-industries/tai,2026-03-17,"algorithmic-trading, automated-trading, bitcoin, crypto-trader, crypto-trading, crypto-trading-bot, cryptocurrency, cryptocurrency-trader, cryptocurrency-trading-bot, derivatives, fintech, hft, hft-trading, investment, quant, quantitative-finance, trading, trading-bot, trading-systems",MIT,82,11,
