signal_score,name,stars,language,category,description,url,last_updated,topics,license,forks,open_issues,readme_snippet
0.9375,deep_trader,1491,Python,trading_ml,This project uses reinforcement learning on stock market and agent tries to learn trading. The goal is to check if the agent can learn to read tape. The project is dedicated to hero in life great Jesse Livermore. ,https://github.com/deependersingla/deep_trader,2026-03-19,,,500,11,
0.9354,financial-machine-learning,8453,Python,topic_search,A curated list of practical financial machine learning tools and applications.,https://github.com/firmai/financial-machine-learning,2026-03-24,"algorithmic-trading, cryptocurrency, finance, investment, quant, quantitative-finance, stock-market, trading-strategies",,1396,11,
0.9351,RLTrader,1851,Python,trading_ml,A cryptocurrency trading environment using deep reinforcement learning and OpenAI's gym,https://github.com/notadamking/RLTrader,2026-03-19,,GPL-3.0,548,43,
0.9345,univocity-trader,601,Java,trading_core,"open-source trading framework for java, supports backtesting and live trading with exchanges",https://github.com/uniVocity/univocity-trader,2026-03-16,,,145,20,
0.9332,backtrader,20892,Python,topic_search,Python Backtesting library for trading strategies,https://github.com/mementum/backtrader,2026-03-24,"backtesting, metaclass, python, trading",GPL-3.0,4971,55,
0.9288,trading-vue-js,2276,JavaScript,topic_search,💹  Hackable charting lib for traders. You can draw literally ANYTHING on top of candlestick charts. [Not Maintained],https://github.com/tvjsx/trading-vue-js,2026-03-23,"algo-trading, bitcoin, candlestick-charts, charts, crypto, financial-analysis, finviz, overlays, reactive, trading, visualization, vue, vuejs",MIT,675,78,
0.928,awesome-n8n-templates,20524,Unknown,ai_agents,"280+ free n8n automation templates — ready-to-use workflows for Gmail, Telegram, Slack, Discord, WhatsApp, Google Drive, Notion, OpenAI, and more. AI agents, RAG   chatbots, email automation, social media, DevOps, and document processing. The largest open-source n8n template collection.",https://github.com/enescingoz/awesome-n8n-templates,2026-03-24,"ai-agents, ai-automation, automation, automation-templates, awesome, awesome-list, integration, low-code, n8n, n8n-automation, n8n-template, no-code-ai, no-code-automation, self-hosted, telegram-bot, workflow-automation",NOASSERTION,5729,14,
0.926,ticker,5994,Go,topic_search,"Track stocks, crypto, and derivatives prices and positions in real time from your terminal",https://github.com/achannarasappa/ticker,2026-03-24,"bitcoin, crypto-trading, cryptocurrencies, derivatives, financial-markets, golang, golang-application, stock-market, stock-positions, stocks, stocks-app, terminal, terminal-app, ticker, trading, trading-software, tui",GPL-3.0,324,36,
0.9246,ai-trading-agent-gemini,211,TypeScript,trading_ml,"AI Trading Agent that transforms social media sentiment into actionable trading signals using LunarCrush analytics and Google Gemini AI. Features real-time progress tracking, background job processing with Inngest, and live dashboard updates via Supabase subscriptions. Built with Next.js 15, TypeScript, and modern AI integration patterns.",https://github.com/danilobatson/ai-trading-agent-gemini,2026-03-22,"ai, cryptocurrency, google-gemini, supabase, trading, web3",,54,0,
0.922,ta-lib-python,11808,Cython,topic_search,Python wrapper for TA-Lib (http://ta-lib.org/).,https://github.com/TA-Lib/ta-lib-python,2026-03-24,"finance, pattern-recognition, python, quantitative-finance, ta-lib, technical-analysis",BSD-2-Clause,1969,137,
0.9219,awesome-systematic-trading,3733,HTML,topic_search,"A curated list of insanely awesome libraries, packages and resources for systematic trading. Crypto, Stock, Futures, Options, CFDs, FX, and more | 量化交易 | 量化投资",https://github.com/wangzhe3224/awesome-systematic-trading,2026-03-24,"algorithmic-trading, alpha, awesome-list, backtesting, bitcoin, cryptocurrencies, cryptocurrency, finance, finances, golang, python, quant, quantitative-trading, rust, systematic-trading, systematic-trading-strategies, trading, trading-algorithms, trading-bot, trading-strategies",MIT,458,4,
0.9208,TradingView-API,2903,JavaScript,topic_search,📈 Get real-time stocks from TradingView,https://github.com/Mathieu2301/TradingView-API,2026-03-24,"backtesting, backtesting-trading-strategies, bitcoin, charts, crypto, cryptocurrency, ethereum, realtime-stocks, stocks, stocks-api, stocks-prices, trading, tradingview, tradingview-api, tradingview-indicator, tradingview-replay, tradingview-scraper",,582,100,
0.9201,alpaca-trade-api-python,1861,Python,topic_search,Python client for Alpaca's trade API,https://github.com/alpacahq/alpaca-trade-api-python,2026-03-18,"algo-trading, alpaca, api, crypto, hacktoberfest, market-data, python, rest-api, stock-market, trade, trading, websocket",Apache-2.0,557,62,
0.9151,ccxt.net,211,C#,trading_infra,CCXT.NET – CryptoCurrency eXchange Trading Library for .NET,https://github.com/odinsoft-lab/ccxt.net,2026-02-27,"altcoin, bitcoin, bot, ccxt, crypto, cryptocoin, cryptocurrency, exchange, exchange-markets, market-data, trade, trading",MIT,70,0,
0.9139,profitmaker,344,TypeScript,trading_infra,"Open source, customized, extendable trading platform that supports 100+ crypto exchanges.",https://github.com/suenot/profitmaker,2026-03-23,"binance, bitcoin, bot, ccxt, crypto, cryptocurrency, dashboard, exchange, exchange-markets, exchange-trading, stock, stock-data, terminal, trade, trader, trader-workstation, trading, trading-api, trading-platform, trading-strategies",,89,30,
0.9127,FISCO-BCOS,2565,C++,topic_search,"FISCO BCOS（发音为/ˈfɪskl bi:ˈkɒz/）是一个稳定、高效、安全的许可区块链平台，已被广泛应用于现实的行业应用。截至目前，已拥有5000多家企事业单位，400多个产业数字化标杆应用，涵盖文化版权、司法服务、政府服务、物联网、金融、智慧社区、房地产建设、社区治理、乡村振兴等领域。FISCO BCOS (pronounced /ˈfɪskl bi:ˈkɒz/) is a stable, efficient, and secure permissioned blockchain platform that has been widely used in real-world industry applications. ",https://github.com/FISCO-BCOS/FISCO-BCOS,2026-03-23,"bcos, blockchain, consensus, consortium, crud, crypto, evm, fintech, fisco, fisco-bcos, p2p, pbft, precompiled, raft, rpc, security, solidity, synchronization, zero-knowledge",Apache-2.0,737,356,
0.9122,freqtrade-strategies,4968,Python,topic_search,Free trading strategies for Freqtrade bot,https://github.com/freqtrade/freqtrade-strategies,2026-03-24,"bitcoin, cryptocurrency, freqtrade-strategies, trading, trading-bot, trading-strategies",GPL-3.0,1382,11,
0.9108,ccxt-rest,484,JavaScript,trading_infra,Open Source Unified REST API of 100+ Crypto Exchange Sites (18k+ docker pulls) - https://ccxt-rest.io/,https://github.com/ccxt-rest/ccxt-rest,2026-03-23,"altcoin, api, arbitrage, bitcoin, bot, btc, crypto, cryptocurrency, docker, eth, ethereum, exchange, rest, trading",MIT,84,42,
0.9062,nof1-tracker,745,TypeScript,trading_ml,A command-line tool for tracking nof1.ai AI Agent trading signals and automatically executing Binance futures trades,https://github.com/terryso/nof1-tracker,2026-03-24,nof1,MIT,206,26,
0.9062,intelligent-trading-bot,1648,Python,topic_search,Intelligent Trading Bot: Automatically generating signals and trading based on machine learning and feature engineering,https://github.com/asavinov/intelligent-trading-bot,2026-03-24,"algorithmic-trading, artificial-intelligence, bitcoin, crypto, crypto-trading, cryptocurrency, feature-engineering, machine-learning, trading, trading-bots",MIT,372,43,
0.9053,activepieces,21408,TypeScript,ai_agents,AI Agents & MCPs & AI Workflow Automation • (~400 MCP servers for AI agents) • AI Automation / AI Agent with MCPs • AI Workflows & AI Agents • MCPs for AI Agents,https://github.com/activepieces/activepieces,2026-03-24,"ai-agent, ai-agent-tools, ai-agents, ai-agents-framework, mcp, mcp-server, mcp-tools, mcps, n8n-alternative, no-code-automation, workflow, workflow-automation, workflows",NOASSERTION,3456,620,
0.9027,RL-Bitcoin-trading-bot,408,Python,trading_ml,Trying to create Reinforcement Learning powered Bitcoin trading bot,https://github.com/pythonlessons/RL-Bitcoin-trading-bot,2026-03-15,,MIT,196,19,
0.9022,bxbot,863,Java,topic_search,A simple Bitcoin trading bot written in Java.,https://github.com/gazbert/bxbot,2026-03-17,"bitcoin, bitfinex, bitstamp, bot, btc, coinbase, crypto, crypto-bot, crypto-trading, cryptocurrencies, cryptocurrency, cryptocurrency-exchanges, exchange-api, gemini, java, kraken, rest-api, trading, trading-api, tradingbot",MIT,289,9,
0.9014,binance_grid_trader,946,Python,topic_search,"Binance_grid_trader is a grid strategy bot trading with Binance Spot and Binance Futures Exchange. you can use it to trade any pair in Binance Exchange. Binance_grid_trader是一个币安网格策略软件, 目前支持币安现货，USDT合约和币币合约。",https://github.com/51bitquant/binance_grid_trader,2026-03-18,"51bitquant, algo-trading, algorithms, binance, binance-api, binance-exchange, bitcoin, btc, grid, grid-strategy, market-maker, okex, okex-api, python3, quantitative-finance, strategy, trading-algorithms, trading-bot, trading-bots, trading-strategies",MIT,298,15,
0.899,gs-quant,10010,Jupyter Notebook,topic_search,Python toolkit for quantitative finance,https://github.com/goldmansachs/gs-quant,2026-03-24,"derivatives, goldman-sachs, gs-quant, risk-management, trading-strategies",Apache-2.0,1315,38,
0.8973,TradingView-Machine-Learning-GUI,918,Python,data_pipeline,"HyperView is a terminal-first TradingView strategy lab for downloading market data, backtesting Python strategies with Pine-like behavior, and optimizing SL/TP parameters.",https://github.com/TreborNamor/TradingView-Machine-Learning-GUI,2026-03-24,"algorithmic-trading, backtesting, cli, hyperparameter-optimization, hyperparameter-tuning, market-data, optuna, python, quantitative-finance, ta-lib, trading-strategy, tradingview, websocket",MIT,247,0,
0.8973,ccapi,713,C++,topic_search,"A header-only C++ library for interacting with crypto exchanges. Bindings for Python, Java, C#, Go, and Javascript are provided.",https://github.com/crypto-chassis/ccapi,2026-03-23,"algo-trading, api, arbitrage, automated-trading, bitcoin, c-plus-plus, crypto, cryptocurrency, csharp, exchange, execution, fixprotocol, go, java, javascript, library, market-data, python, strategy, trading-bot",MIT,232,2,
0.8963,AutoTrader,1236,Python,topic_search,A Python-based development platform for automated trading systems - from backtesting to optimisation to livetrading. ,https://github.com/kieran-mackle/AutoTrader,2026-03-22,"algo-trading, algorithmic-trading, autotrader, crypto, finance, forex, investing, oanda, python, quantitative-finance, quantitative-trading, stocks, technical-analysis, trading, trading-algorithms, trading-bot, trading-platform, trading-strategies",GPL-3.0,292,35,
0.8948,gym-trading,712,Jupyter Notebook,trading_ml,Environment for reinforcement-learning algorithmic trading models,https://github.com/hackthemarket/gym-trading,2026-03-12,,MIT,213,6,
0.8908,japonicus,285,Python,trading_core,Genetic Algorithm for Gekko Trading Bot.,https://github.com/Gab0/japonicus,2026-03-05,,MIT,100,46,
0.8905,Test-stock-prediction-algorithms,435,Jupyter Notebook,trading_ml,"Use deep learning, genetic programming and other methods to predict stock and market movements",https://github.com/timestocome/Test-stock-prediction-algorithms,2026-03-20,,MIT,153,0,
0.8856,agenticSeek,25605,Python,ai_agents,"Fully Local Manus AI. No APIs, No $200 monthly bills. Enjoy an autonomous agent that thinks, browses the web, and code for the sole cost of electricity. 🔔 Official updates only via twitter @Martin993886460 (Beware of fake account)",https://github.com/Fosowl/agenticSeek,2026-03-24,"agentic-ai, agents, ai, autonomous-agents, deepseek-r1, llm, llm-agents, voice-assistant",GPL-3.0,2850,36,
0.8841,Deep-Reinforcement-Stock-Trading,692,Jupyter Notebook,trading_ml,A light-weight deep reinforcement learning framework for portfolio management. This project explores the possibility of applying deep reinforcement learning algorithms to stock trading in a highly modular and scalable framework.,https://github.com/Albert-Z-Guo/Deep-Reinforcement-Stock-Trading,2026-03-20,,GPL-3.0,158,1,
0.8838,hexstrike-ai,7664,Python,ai_agents,"HexStrike AI MCP Agents is an advanced MCP server that lets AI agents (Claude, GPT, Copilot, etc.) autonomously run 150+ cybersecurity tools for automated pentesting, vulnerability discovery, bug bounty automation, and security research. Seamlessly bridge LLMs with real-world offensive security capabilities.",https://github.com/0x4m4/hexstrike-ai,2026-03-24,"0x4m4, ai, ai-agents, ai-cybersecurity, ai-hacking, ai-penetration-testing, ai-security-tool, artificial-intelligence, ctf-tools, generative-ai, hexstrike, kali-linux, kali-tools, llm, llm-integration, mcp, mcp-server, mcp-tools, pentesting, pentesting-tools",MIT,1685,73,
0.8821,nanobrowser,12536,TypeScript,ai_agents,Open-Source Chrome extension for AI-powered web automation. Run multi-agent workflows using your own LLM API key. Alternative to OpenAI Operator.,https://github.com/nanobrowser/nanobrowser,2026-03-24,"agent, ai, ai-agents, ai-tools, automation, browser, browser-automation, browser-use, chrome-extension, comet, dia, extension, manus, mariner, multi-agent, n8n, nano, opensource, playwright, web-automation",Apache-2.0,1313,54,
0.8819,mmbot,250,C++,trading_core,Market Making trading bot for cryptomarkets,https://github.com/ondra-novak/mmbot,2026-03-02,,MIT,61,15,
0.8813,cassandre-trading-bot,650,Java,topic_search,"Create your Java crypto trading bot in minutes. Our Spring boot starter takes care of exchange connections, accounts, orders, trades, and positions so you can focus on building your strategies.",https://github.com/cassandre-tech/cassandre-trading-bot,2026-03-17,"binance, bitcoin, bot, coinbase, crypto-trading, crypto-trading-bot, cryptocurrency, cryptotrading, java, kucoin, market, spring, spring-boot-starter, sprint-boot, ta4j, technical-analysis, trades, trading, trading-bot, trading-strategies",GPL-3.0,191,18,
0.8812,qtpylib,2256,Python,topic_search,"QTPyLib, Pythonic Algorithmic Trading ",https://github.com/ranaroussi/qtpylib,2026-03-22,"algo-trading, algorithmic-trading, algotrading, backtester, interactive-brokers, interactivebrokers, quantitative-finance",Apache-2.0,524,68,
0.8797,edict,12535,Python,ai_agents,"🏛️ 三省六部制 · OpenClaw Multi-Agent Orchestration System — 9 specialized AI agents with real-time dashboard, model config, and full audit trails",https://github.com/cft0808/edict,2026-03-24,"ai-agents, ai-orchestration, autonomous-agents, claude, dashboard, kanban, llm, multi-agent, openai, openclaw, orchestration, python, workflow-automation",MIT,1230,152,
0.8797,trigger.dev,14193,TypeScript,ai_agents,Trigger.dev – build and deploy fully‑managed AI agents and workflows,https://github.com/triggerdotdev/trigger.dev,2026-03-24,"ai, ai-agent-framework, ai-agents, automation, background-jobs, mcp, mcp-server, nextjs, orchestration, scheduler, serverless, workflow-automation, workflows",Apache-2.0,1103,245,
0.8771,LiuAlgoTrader,890,Python,topic_search,Framework for algorithmic trading,https://github.com/amor71/LiuAlgoTrader,2026-03-24,"algo-trading, algorithmic-trading, alpaca-markets, alpaca-trading-api, artificial-intelligence-algorithms, cryptocurrency-exchanges, gemini-api, liualgotrader, machine-learning, machinelearning, python, trade, trader, traders, trading, trading-algorithms, trading-platform, trading-platforms, trading-strategies, trading-systems",MIT,145,0,
0.8769,barbotine-arbitrage-bot,636,Python,topic_search,"CCXT-based cross-exchange arbitrage bot operating on CEXs, entirely written in Python. Work without any transfer between exchanges.",https://github.com/nelso0/barbotine-arbitrage-bot,2026-03-20,"algo-trading, arbitrage, arbitrage-bot, arbitrage-trading, arbitrage-trading-bot, arbitragebot, crypto-arbitrage, crypto-bot, cryptocurrency, cryptocurrency-arbitrage, cryptocurrency-arbitrage-bot, flashloan-arbitrage-bot, market-maker, market-making, mev, python-crypto-bot, trading-bot, trading-strategies",NOASSERTION,152,0,
0.8766,astron-agent,10598,Java,ai_agents,"Enterprise-grade, commercial-friendly agentic workflow platform for building next-generation SuperAgents.",https://github.com/iflytek/astron-agent,2026-03-24,"agent, agentic-workflow, ai, enterprise, llm, low-code, mcp, multi-agent, next-gen, orchestration, python, superagent, workflow",Apache-2.0,1119,47,
0.8764,Trading-Gym,567,Python,trading_ml,Trading Gym is an open source project for the development of reinforcement learning algorithms in the context of trading.,https://github.com/thedimlebowski/Trading-Gym,2026-03-13,,MIT,157,17,
0.8762,fastquant,1746,Jupyter Notebook,topic_search,fastquant — Backtest and optimize your ML trading strategies with only 3 lines of code!,https://github.com/enzoampil/fastquant,2026-03-18,"algotrading, backtesting, cryptocurrency, data-science, financial-data-science, machine-learning, quantitative-finance, stocks, trading-strategies",MIT,259,81,
0.8761,aat,780,C++,topic_search,"Asynchronous, event-driven algorithmic trading in Python and C++",https://github.com/AsyncAlgoTrading/aat,2026-03-21,"algo-trading, algorithmic-trading, automated-trading, backtest-engine, cryptocurrencies, cryptocurrency, execution-engine, python, python3, risk-management-engine, stock-market, trading, trading-bot, trading-engine, trading-strategies",Apache-2.0,150,1,
0.8746,opennews-mcp,704,Python,trading_ml,Crypto News Aggregation · AI Ratings · Trading Signals · Real-time Updates,https://github.com/6551Team/opennews-mcp,2026-03-24,,MIT,120,1,
0.8736,ai-hedge-fund-crypto,541,Python,topic_search,"AI-Hedge-Fund for Crypto 🚀  AI-powered hedge fund for cryptocurrency trading, leveraging LLM agents for intelligent decision-making.",https://github.com/51bitquant/ai-hedge-fund-crypto,2026-03-21,"ai-agent, ai-trading, ai-trading-agent, algorithmic-trading, backtesting, crypto-trading, hedge-fund, langchain, langchain-python, llm, llm-agent, multi-timeframe-analysis, openai, portfolio-management, quantitative-finance, strategy-ensembling, technical-analysis",MIT,145,9,
0.8735,mosquito,264,Jupyter Notebook,trading_core,Trading Bot with focus on Evolutionary Algorithms and Machine Learning,https://github.com/miro-ka/mosquito,2026-02-28,,GPL-3.0,54,17,
0.8726,quanttrader,687,HTML,topic_search,Backtest and live trading in Python,https://github.com/letianzj/quanttrader,2026-03-24,"algo-trading, algorithmic-trading, algotrading, backtesting-trading-strategies, backtests, interval-strategy, quant-trader, quant-trading, quantitative-trading, stock, trading-algorithms, trading-platform, trading-strategies, trading-systems",Apache-2.0,131,0,
0.8719,a3c_trading,437,Jupyter Notebook,trading_ml,Trading with recurrent actor-critic reinforcement learning,https://github.com/evgps/a3c_trading,2025-12-09,"reinforcement-learning, tensorflow, trading",,130,2,
0.8716,waoowaoo,10237,TypeScript,ai_agents,首家工业级全流程 AI 影视生产平台。Industry-first professional AI Agent platform for controllable film & video production. From shorts to live-action with Hollywood-standard workflows.,https://github.com/saturndec/waoowaoo,2026-03-24,"ai-agent, ai-agents, automation, film-production, generative-ai, short-drama, storyboard, video-generation",,2265,106,
0.8705,lamda,7689,Python,ai_agents," The most powerful Android RPA agent framework, next generation of mobile automation robots.",https://github.com/firerpa/lamda,2026-03-24,"adb, agents, ai, android, appium, automation, dynamic-analysis, frida, magisk, mcp, mcp-server, mobile-security, pentesting, remote-control, reverse-engineering, security, uiautomation, uiautomator2, workflow, xposed",MIT,1028,38,
0.8691,QuantLib,6905,C++,topic_search,The QuantLib C++ library,https://github.com/lballabio/QuantLib,2026-03-24,quantitative-finance,NOASSERTION,2148,54,
0.8675,kelp,1122,Go,topic_search,Kelp is a free and open-source trading bot for the Stellar DEX and 100+ centralized exchanges,https://github.com/stellar-deprecated/kelp,2026-03-17,"blockchain, ccxt-rest, cryptocurrency, ethereum, liquidity, market-maker, market-making, stellar, stellar-lumens, stellar-network, trading, trading-algorithms, trading-api, trading-bot, trading-platform, trading-strategies, xlm",NOASSERTION,264,176,
0.8636,agent-framework,8174,Python,ai_agents,"A framework for building, orchestrating and deploying AI agents and multi-agent workflows with support for Python and .NET.",https://github.com/microsoft/agent-framework,2026-03-24,"agent-framework, agentic-ai, agents, ai, dotnet, multi-agent, orchestration, python, sdk, workflows",MIT,1362,751,
0.8567,qtrader,547,Python,trading_infra,A Light Event-Driven Algorithmic Trading Engine,https://github.com/josephchenhk/qtrader,2026-03-23,"backtesting, python, quantitative-trading, trading",,108,7,
0.8507,alltick-realtime-forex-crypto-stock-tick-finance-websocket-api,535,Java,data_pipeline,"Real-time financial market data API, real-time forex data API, real-time stock data API, real-time cryptocurrency data API, real-time commodity data API service,real-time tick data,tick-by-tick quotes,data access solutions,real-time market quotes api,实时金融市场数据API,实时外汇数据API,实时股票数据API,实时加密货币数据API,实时商品数据API服务, 实时Tick数据, 逐笔报价, 数据接入解决方案,实时行情报价api",https://github.com/alltick/alltick-realtime-forex-crypto-stock-tick-finance-websocket-api,2026-03-24,"cryptocurrency-api, forex-api, free-market, free-quote, gold-api, hk-stocks-api, kline, market, market-data, metals-api, python-quote, quote, quote-api, quotes-api, stock, stock-api, stock-apis, tick, us-stocks-api, websocket",,79,15,
0.8503,tardis-node,348,TypeScript,data_pipeline,Convenient access to tick-level real-time and historical cryptocurrency market data via Node.js,https://github.com/tardis-dev/tardis-node,2026-03-23,"arbitrage, async-iterable, binance, bitmex, bitmex-api, bitmexbot, btc, ccxt, cryptocurrency-api, cryptocurrency-exchanges, deribit, eth, exchange, historical-data, market-data, orderbook, orderbook-tick-data, real-time, trading, websocket",MPL-2.0,78,6,
0.8493,tai,493,Elixir,topic_search,"A composable, real time, market data and trade execution toolkit. Built with Elixir, runs on the Erlang virtual machine",https://github.com/fremantle-industries/tai,2026-03-17,"algorithmic-trading, automated-trading, bitcoin, crypto-trader, crypto-trading, crypto-trading-bot, cryptocurrency, cryptocurrency-trader, cryptocurrency-trading-bot, derivatives, fintech, hft, hft-trading, investment, quant, quantitative-finance, trading, trading-bot, trading-systems",MIT,82,11,
0.848,Everywhere,5712,C#,ai_agents,"Context-aware AI assistant for your desktop. Ready to respond intelligently, seamlessly integrating multiple LLMs and MCP tools.",https://github.com/DearVa/Everywhere,2026-03-24,"agent, ai, avalonia, chat, claude, cowork, deepseek, gemini, llm, mcp, ollama, openai, rag, ui-automation",NOASSERTION,336,35,
0.8433,Event-Driven-Stock-Prediction-using-Deep-Learning,207,Python,trading_ml,"A deep learning method for event driven stock market prediction.  Deep learning is useful for event-driven stock price movement prediction by proposing a novel neural tensor network for learning event embedding, and using a deep convolutional neural network to model the combined influence of long-term events and short-term events on stock price movements",https://github.com/vedic-partap/Event-Driven-Stock-Prediction-using-Deep-Learning,2026-01-10,,,95,5,
0.843,n8n-ai-automations,1408,Unknown,ai_agents,"Collection of n8n workflows, n8n templates, AI automations, and AI agents created for The Recap AI YouTube channel and the AI Automation Mastery free Skool community.",https://github.com/lucaswalter/n8n-ai-automations,2026-03-24,"agentic-ai, agentic-workflows, agents, ai, ai-agents, artificial-intelligence, automation, n8n, n8n-automation, n8n-workflow",,431,0,
0.8426,gptme,4243,Python,ai_agents,"Your agent in your terminal, equipped with local tools: writes code, uses the terminal, browses the web. Make your own persistent autonomous agent on top!",https://github.com/gptme/gptme,2026-03-24,"agent, agents, ai-agents, ai-assistant, anthropic, chatbot, chatgpt, cli, code-generation, llamacpp, llm, llm-agent, llm-apps, openai, openrouter, rag",MIT,367,27,
0.842,ComfyUI-Copilot,4784,TypeScript,ai_agents,An AI-powered custom node for ComfyUI designed to enhance workflow automation and provide intelligent assistance,https://github.com/AIDC-AI/ComfyUI-Copilot,2026-03-24,"agent, ai, comfy-ui, comfyui, comfyui-nodes, copilot, deepseek, deepseek-v3, flux, gpt-4, llm-agent, rag, stable-diffusion",MIT,292,40,
0.8416,HFTFramework,290,Jupyter Notebook,topic_search,"HFTFramework utilized  for research on "" A reinforcement learning approach to improve the performance of the Avellaneda-Stoikov market-making algorithm "" ",https://github.com/javifalces/HFTFramework,2026-03-21,"algorithmic, avellaneda, avellaneda-stoikov, deep-learning, hft, high-frequency-trading, market-maker, market-making, market-making-bot, reinforcement-learning, stoikov, trading, trading-bot, trading-strategies",Apache-2.0,61,3,
0.8384,Auto-claude-code-research-in-sleep,3788,Python,ai_agents,"ARIS ⚔️ (Auto-Research-In-Sleep) — Lightweight Markdown-only skills for autonomous ML research: cross-model review loops, idea discovery, and experiment automation. No framework, no lock-in — works with Claude Code, Codex, OpenClaw, or any LLM agent.",https://github.com/wanshuiyin/Auto-claude-code-research-in-sleep,2026-03-24,"ai-research, ai-tools, aris, autonomous-agent, claude, claude-code, claude-code-skills, codex, deep-learning, gpt, idea-generation, llm, machine-learning, mcp, mcp-server, ml-research, openai, paper-review, paper-writing, research-automation",MIT,307,11,
0.838,PineTS,283,TypeScript,topic_search,"Run Pine Script anywhere. PineTS is an open-source transpiler and runtime that brings Pine Script logic to Node.js and the browser with 1:1 syntax compatibility. Reliably write, port, and run indicators or strategies on your own infrastructure.",https://github.com/QuantForgeOrg/PineTS,2026-03-23,"binance, bitcoin, chart, crypto, crypto-bot, crypto-bot-trading, crypto-trading, cryptocurrency, ethereum, market-analysis, pine, pine-script, pinescript, stocks, stocks-trading, technical-analysis, trading-algorithms, trading-strategies, tradingbot, tradingview",AGPL-3.0,55,4,
0.837,ibeam,791,Python,topic_search,IBeam is an authentication and maintenance tool used for the Interactive Brokers Client Portal Web API Gateway.,https://github.com/Voyz/ibeam,2026-03-19,"algo-trading, gateway, ibeam, ibkr, ibkr-api, ibkr-credentials, interactive-brokers",Apache-2.0,147,8,
0.8363,tardis-machine,292,TypeScript,data_pipeline,"Locally runnable server with built-in data caching, providing both tick-level historical and consolidated real-time cryptocurrency market data via HTTP and WebSocket APIs",https://github.com/tardis-dev/tardis-machine,2026-03-17,"arbitrage, binance, bitmex, btc, ccxt, cryptocurrency-api, data-feeds, deribit, ethereum, historical-cryptocurrency-prices, historical-data, orderbook, orderbook-tick-data, real-time-data, websocket-endpoints",MPL-2.0,57,5,
0.8362,pipeshub-ai,2724,Python,ai_agents,PipesHub is a fully extensible and explainable workplace AI platform for enterprise search and workflow automation,https://github.com/pipeshub-ai/pipeshub-ai,2026-03-24,"agent, agents, ai, drive, glean, gmail, knowledge-graph, langchain, langgraph, llamaparse, notion, ollama, perplexity, python, rag, slack",Apache-2.0,424,66,
0.8335,awesome-agent-skills,3373,Unknown,ai_agents,"A curated list of skills, tools, tutorials, and capabilities for AI coding agents (Claude, Codex, Antigravity, Copilot, VS Code)",https://github.com/heilcheng/awesome-agent-skills,2026-03-24,"agent-skills, ai-agents, ai-development, anthropic, automation, awesome, awesome-list, claude, codex, github-copilot, llm, mcp, openai, productivity, skill-md, vscode",MIT,311,68,
0.8322,Stanford-Project-Predicting-stock-prices-using-a-LSTM-Network,287,Jupyter Notebook,trading_ml,"Stanford Project: Artificial Intelligence is changing virtually every aspect of our lives. Today’s algorithms accomplish tasks that until recently only expert humans could perform. As it relates to finance, this is an exciting time to adopt a disruptive technology that will transform how everyone invests for generations.  Models that explain the returns of individual stocks generally use company and stock characteristics, e.g., the market prices of financial instruments and companies’ accounting data. These characteristics can also be used to predict expected stock returns out-of-sample. Most studies use simple linear models to form these predictions [1] or [2]. An increasing body of academic literature documents that more sophisticated tools from the Machine Learning (ML) and Deep Learning (DL) repertoire, which allow for nonlinear predictor interactions, can improve the stock return forecasts [3], [4] or [5].  The main goal of this project is to investigate whether modern DL techniques can be utilized to more efficiently predict the movements of the stock market. Specifically, we train a LSTM neural network with time series price-volume data and compare its out-of-sample return predictability with the performance of a simple logistic regression (our baseline model).",https://github.com/duemig/Stanford-Project-Predicting-stock-prices-using-a-LSTM-Network,2026-03-16,,,50,2,
0.8321,pine-bot-client,202,Python,trading_infra,Trading bot using Pine script,https://github.com/kzh-dev/pine-bot-client,2026-03-08,"ccxt, crypto, pine, trading-bot, tradingview",,48,2,
0.8307,analyzer,214,Python,trading_core,:chart: Python framework for real-time financial and backtesting trading strategies,https://github.com/llazzaro/analyzer,2025-12-17,,NOASSERTION,44,10,
0.8256,CodeMachine-CLI,2396,TypeScript,ai_agents,"CodeMachine is an open-source tool that orchestrates AI coding agents into repeatable, long-running workflows. ⚡️",https://github.com/moazbuilds/CodeMachine-CLI,2026-03-24,"ai, automation, cli, cli-tool, code-generation, developer-tools, generative-ai, multi-agent-systems, orchestration, scaffolding, workflow-automation",Apache-2.0,229,6,
0.8248,py-gpt,1703,Python,ai_agents,"Desktop AI Assistant powered by GPT-5, GPT-4, o1, o3, Gemini, Claude, Ollama, DeepSeek, Perplexity, Grok, Bielik, chat, vision, voice, RAG, image and video generation, agents, tools, MCP, plugins, speech synthesis and recognition, web search, memory, presets, assistants,and more. Linux, Windows, Mac",https://github.com/szczyglis-dev/py-gpt,2026-03-24,"ai, ai-assistant, artificial-intelligence, autonomous-agent, chatbot, claude, deepseek, desktop-app, gemini, gpt-4, gpt-5, grok, llama-index, llm, mcp, o1, ollama, openai, perplexity, sora2",NOASSERTION,319,51,
0.8204,oh-my-pi,2348,TypeScript,ai_agents,"⌥  AI Coding agent for the terminal — hash-anchored edits, optimized tool harness, LSP, Python, browser, subagents, and more",https://github.com/can1357/oh-my-pi,2026-03-24,"ai-agent, ai-coding-agent, anthropic, bun, claude, cli, coding-assistant, llm, mcp, multi-provider, openai, rust, terminal, tui, typescript",MIT,204,50,
